Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2021-10-22	TRANS226198	16	Rice	168.7048256454254	215.91099050478783	36425.226008041325
2021-10-18	TRANS910671	47	Rice	395.45428827796303	442.7545144104783	175089.1713780508
2021-10-14	TRANS643743	20	Rice	528.5965058681707	472.92450805612384	249986.24249789058
2021-10-04	TRANS792475	35	Rice	277.4743397067622	264.51639537373126	73396.51214793892
2021-10-06	TRANS148925	36	Corn	926.7788358403479	202.54636361734333	187715.68307697726
2021-10-10	TRANS899276	8	Corn	172.02461289194292	353.1400006560927	60748.77190952482
2021-10-19	TRANS920269	23	Rice	715.2384100100246	393.930642764796	281754.3265853197
2021-10-25	TRANS350572	23	Rice	376.86719114541893	389.0919244857426	146635.98067830727
2021-10-25	TRANS765338	1	Corn	655.8969657843695	379.18127830691077	248703.84992374133
2021-10-11	TRANS143573	40	Rice	340.24121757297456	276.8229494631174	94186.57737747308
2021-10-18	TRANS732810	26	Corn	351.8300777419505	230.50865986163726	81099.87971931267
2021-10-01	TRANS991547	32	Wheat	267.3959954376577	425.0195907481651	113648.5365486115
2021-10-21	TRANS377809	45	Rice	717.0717765104519	442.11355044440705	317027.1490365142
2021-10-02	TRANS426000	28	Soybean	165.520520028082	125.31599908533116	20742.36933644266
2021-10-08	TRANS322789	17	Wheat	401.5182264374071	116.64342490056413	46834.4610916594
2021-10-22	TRANS106546	13	Rice	978.4042311289638	173.11337701396528	169374.86053548713
2021-10-28	TRANS770047	33	Rice	729.4911884592193	396.19303763739686	289019.32988537283
2021-10-20	TRANS311748	45	Rice	927.2053191638802	426.0972023005281	395079.5924538976
2021-10-15	TRANS959517	12	Wheat	459.81462210056674	317.0291383018232	145774.63342312115
2021-10-15	TRANS575156	22	Rice	280.8701156009339	365.762714818201	102731.81599349953
2021-10-11	TRANS277601	19	Rice	511.6296816213499	205.66729535518311	105225.49284249647
2021-10-03	TRANS621853	19	Wheat	367.7870951310208	405.40237164007203	149101.76062472863
2021-10-29	TRANS859239	16	Wheat	775.9178515105252	164.5204039231169	127654.31834166865
2021-10-07	TRANS282947	12	Soybean	846.3322133544676	237.26017962027782	200800.9329589083
2021-10-08	TRANS840184	9	Soybean	161.7049308959353	403.55631080443555	65257.045351249835
2021-10-13	TRANS390287	6	Wheat	738.8790200252553	131.04529986718444	96826.62274478095
2021-10-29	TRANS225748	23	Soybean	797.395283102078	198.13426200597593	157991.32594447647
2021-10-03	TRANS678781	14	Corn	809.1261506496895	235.16513294524123	190278.25878700553
2021-10-07	TRANS206140	12	Soybean	228.6166034536824	402.809958156968	92089.04447116594
2021-10-03	TRANS342912	3	Rice	765.7386689332716	361.87288122901185	277100.0583953514
2021-10-11	TRANS531517	46	Corn	733.6202862648914	226.5280996563892	166185.6093169621
2021-10-06	TRANS571870	26	Soybean	733.753830639437	101.14273157861726	74213.86673714676
2021-10-24	TRANS160133	36	Corn	521.1543163688245	130.0730608795964	67788.13712070655
2021-10-29	TRANS939765	47	Corn	637.6043466564277	313.0047454961084	199573.1862524076
2021-10-22	TRANS683956	12	Corn	703.1523819923549	329.4173777819649	231630.61385706405
2021-10-10	TRANS271392	34	Soybean	248.10268322453527	154.33131738885817	38290.01394975309
2021-10-22	TRANS856171	6	Wheat	329.40630617112856	156.66858581029274	51607.62014482302
2021-10-30	TRANS647777	5	Soybean	174.73522851949772	295.7431098247489	51676.739878294415
2021-10-30	TRANS548546	34	Soybean	766.8186865491708	472.5989307619217	362397.6913513993
2021-10-03	TRANS146677	41	Corn	659.7605155433406	122.86238715936926	81059.75189315097
2021-10-22	TRANS380809	30	Corn	564.6167722074529	437.09780595717456	246792.75233849947
2021-10-07	TRANS555074	5	Soybean	309.2960213522266	268.5071250507339	83048.18548291677
2021-10-25	TRANS570750	15	Wheat	176.5904763908825	156.10740244038635	27567.080565091037
2021-10-03	TRANS927991	50	Soybean	283.31942684652006	474.8083439319002	134522.42786473135
2021-10-18	TRANS980255	43	Corn	662.4222073356569	213.42905484077016	141380.14561718595
2021-10-23	TRANS535762	30	Corn	371.99803128259094	398.13046450364675	148103.74898898005
2021-10-12	TRANS445267	15	Corn	197.40405480194812	121.39832285911103	23964.521178544546
2021-10-28	TRANS964717	36	Wheat	363.377353164067	394.5338341315898	143364.66038040814
2021-10-05	TRANS609820	15	Soybean	949.2322408268249	138.49523575637494	131464.1429808632
2021-10-27	TRANS781090	35	Wheat	132.34411087489113	145.56883515431647	19265.17805959161
2021-10-20	TRANS962803	12	Soybean	126.53727505911867	165.97670090554152	21002.23945588958
2021-10-21	TRANS266732	24	Wheat	807.6134618558752	437.2353403694717	353117.146881521
2021-10-08	TRANS762586	24	Corn	280.3914952125229	330.6533115927712	92712.37643446935
2021-10-26	TRANS312983	50	Rice	434.4612837160378	307.86689652195815	133756.2470766025
2021-10-10	TRANS604532	38	Corn	579.8478718078625	163.24080745487746	94654.83479490774
2021-10-20	TRANS732739	28	Wheat	421.6883222223931	453.9628641699227	191430.8385430868
2021-10-13	TRANS780937	11	Corn	883.1032329096787	143.39854300709035	126635.71692409909
2021-10-08	TRANS102839	15	Corn	158.06189573549324	309.41782602451644	48907.1681557901
2021-10-01	TRANS919183	49	Soybean	508.9766173158637	311.9547010754027	158777.64850913986
2021-10-02	TRANS421446	48	Wheat	154.68406690361996	267.2814585898233	41344.18302260535
2021-10-30	TRANS170586	41	Rice	132.85874978132196	191.46370372603192	25437.628305542035
2021-10-23	TRANS982454	48	Corn	511.358147917902	333.80896803188557	170695.93565117117
2021-10-19	TRANS350534	26	Soybean	997.4031649467496	200.90291583676782	200381.2041026227
2021-10-24	TRANS407784	9	Wheat	272.869099178114	474.1668672025478	129385.48591366764
2021-10-10	TRANS228584	16	Corn	162.8807697969073	373.98054366403375	60914.238841063714
2021-10-20	TRANS998709	41	Wheat	117.06296169746892	152.61352500837475	17865.391232571088
