Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2021-05-26	TRANS653303	45	Rice	496.53032038024224	460.476594049427	228640.5907709647
2021-05-07	TRANS636807	42	Corn	264.90429445617065	338.6012543589912	89696.92638794293
2021-05-17	TRANS782625	18	Wheat	470.1561276146621	238.03350125296365	111912.90919165322
2021-05-19	TRANS979571	18	Soybean	955.0955793921364	356.57400198035634	340562.25301760127
2021-05-30	TRANS113474	32	Soybean	898.6973449204138	216.49221705591452	194560.98066408432
2021-05-16	TRANS220323	41	Rice	684.5774729744912	143.19413567751724	98027.4795468812
2021-05-13	TRANS285120	10	Rice	595.4240323986487	331.02203866555703	197098.47707506738
2021-05-30	TRANS587170	5	Corn	837.3575490778642	466.00418931220366	390212.1258224839
2021-05-12	TRANS996354	36	Corn	329.1939162134704	184.5763333169863	60761.40600494158
2021-05-19	TRANS319715	37	Wheat	860.6476810633943	389.3197353127274	335067.1273891133
2021-05-23	TRANS407945	10	Rice	946.7638486588187	211.84772502372078	200569.767473073
2021-05-27	TRANS155580	21	Wheat	443.20865560518445	346.2557734797732	153463.55585950357
2021-05-10	TRANS147130	30	Corn	126.51998902715245	466.6572447792391	59041.46948891052
2021-05-23	TRANS825238	29	Wheat	187.97646667850515	494.8668429175522	93023.3206079883
2021-05-21	TRANS341102	20	Corn	810.9280801178983	244.5672856183587	198326.4793861413
2021-05-05	TRANS974759	47	Wheat	349.20350723942425	240.7596178621594	84074.10295908959
2021-05-03	TRANS272044	34	Wheat	482.20846377274694	495.52081949323525	238944.3331352456
2021-05-25	TRANS517790	9	Corn	168.80985722831417	124.65169386836128	21042.434645185593
2021-05-07	TRANS858083	1	Soybean	115.8214871258244	192.40140788468807	22284.21718630689
2021-05-27	TRANS854420	41	Rice	334.91972140240443	150.9798499886915	50566.12929558937
2021-05-29	TRANS685620	25	Soybean	825.4626763465614	302.2275401575393	249477.55416408024
2021-05-26	TRANS572977	37	Rice	630.7681790423788	298.11146109218254	188039.22346477894
2021-05-24	TRANS648827	29	Soybean	943.6269827553406	482.2236644087566	455039.2614592589
2021-05-30	TRANS101036	9	Rice	250.93922025927645	400.1639617486393	100416.83253706647
2021-05-08	TRANS347475	40	Soybean	379.01864787683854	485.48905064728984	184009.40353534577
2021-05-14	TRANS543573	6	Rice	931.2744961269473	249.83108387228592	232661.31675001216
2021-05-08	TRANS291346	7	Corn	674.6145457311497	210.1542501804634	141773.1140189637
2021-05-18	TRANS373033	31	Soybean	956.862716454558	235.79070709222577	225619.33650300818
2021-05-08	TRANS519156	15	Soybean	501.8756942236506	103.80919184290498	52099.31022295407
2021-05-03	TRANS211452	14	Wheat	832.5123746391083	224.79406728852348	187143.84276315218
2021-05-01	TRANS894779	8	Wheat	525.0221736813394	298.3682699237941	156649.95763293098
2021-05-30	TRANS194677	15	Rice	689.9755839110247	175.65785332313087	121199.62991518436
2021-05-25	TRANS533083	28	Rice	755.0441521904806	329.1794721668766	248545.03548074927
2021-05-17	TRANS106387	27	Corn	780.2472701525438	230.31970701284587	179706.3226591067
2021-05-17	TRANS430705	22	Corn	124.78804364567739	257.18252231108005	32093.303819060457
2021-05-25	TRANS821091	22	Rice	687.7821693694262	180.16124435683253	123911.69148003758
2021-05-01	TRANS781418	22	Soybean	979.2304534545757	206.15439254208843	201872.65929064184
2021-05-27	TRANS896735	12	Soybean	405.22225053018695	489.27763094624027	198266.1827461137
2021-05-22	TRANS924365	46	Wheat	352.68906927503696	489.3382683272388	172584.25841699215
2021-05-21	TRANS670723	47	Corn	382.82712584125284	497.56112242443675	190479.89442809485
2021-05-25	TRANS842264	27	Soybean	304.2134950815531	109.42682914308959	33289.11814931124
2021-05-11	TRANS731815	6	Rice	768.8418586973894	259.61875986241193	199605.769885328
2021-05-28	TRANS189223	31	Wheat	445.6579508999645	494.3301122668644	220302.14490100017
2021-05-18	TRANS767576	28	Rice	750.9089670778691	491.8811674387146	369357.9793664616
2021-05-28	TRANS543208	22	Corn	182.77786161840305	436.2803727930312	79742.39360518995
2021-05-29	TRANS272110	35	Soybean	207.65394467799473	336.6045075820556	69897.25379580783
2021-05-16	TRANS870606	48	Corn	109.36868901027405	394.3523907909901	43129.80398887786
2021-05-10	TRANS994210	43	Soybean	505.9492739089404	116.09377254143678	58737.55992268962
2021-05-08	TRANS169967	31	Rice	895.153451228189	340.42032120252276	304728.4253926469
2021-05-09	TRANS260716	40	Corn	796.0905860149552	405.7021108072144	322975.6311400196
2021-05-09	TRANS391211	47	Corn	320.5533766596657	177.20985856414995	56805.21854012004
2021-05-30	TRANS190159	35	Rice	277.1205571787856	483.9397932095139	134109.66513520677
2021-05-24	TRANS185047	32	Soybean	616.5541576700062	160.91450643604657	99212.50797256149
2021-05-08	TRANS117202	5	Corn	467.3674154972272	345.32751388410753	161394.82766409818
2021-05-21	TRANS370255	12	Soybean	852.5325668444731	470.169614721269	400834.9084906004
2021-05-05	TRANS314196	17	Rice	134.39025072640013	493.2119510795251	66282.87776683437
2021-05-17	TRANS846469	26	Soybean	129.71240537778453	182.79077493778524	23710.23109804938
2021-05-29	TRANS615633	8	Soybean	723.489198644933	487.06244251261825	352384.41622349794
2021-05-23	TRANS235098	27	Wheat	644.9440564943073	441.61077248475465	284814.2429979023
2021-05-03	TRANS895173	45	Wheat	431.14163923239784	126.74213804636469	54643.81315712853
2021-05-07	TRANS419009	8	Corn	836.384886951249	248.31552078799714	207687.3487825095
2021-05-11	TRANS254112	14	Wheat	434.53429658845454	499.9445669638903	217243.06073887358
2021-05-16	TRANS735996	42	Wheat	786.455489297272	191.65773522042943	150730.27793038983
2021-05-18	TRANS499184	6	Rice	317.98782067818	453.9083202959161	144337.31755859166
2021-05-11	TRANS246872	46	Wheat	847.8590602503415	176.80155102833632	149902.79690568804
2021-05-17	TRANS694701	33	Corn	140.55304160632835	183.45623321976217	25785.33158067751
2021-05-07	TRANS381598	27	Corn	301.94708036444376	286.55492885618816	86524.42413216691
2021-05-10	TRANS650638	20	Wheat	599.2928405086313	357.4817505904873	214236.25374137124
2021-05-02	TRANS880251	21	Soybean	485.64929834102287	313.9472565771749	152468.26487279407
2021-05-10	TRANS345055	50	Soybean	566.4798603090805	396.3116539366539	224502.57036089638
2021-05-09	TRANS543404	27	Corn	173.16815528642374	306.785019397581	53125.395878588824
2021-05-21	TRANS758706	31	Wheat	729.3935973442246	253.6584940059718	185016.8814399342
2021-05-03	TRANS750191	47	Corn	800.9942908284752	117.055322117782	93760.64472743151
2021-05-19	TRANS347708	6	Wheat	182.54652221248426	439.2635460048983	80186.03265791776
2021-05-04	TRANS656097	4	Soybean	593.979884257998	123.07126053280295	73101.85308676022
2021-05-18	TRANS149770	20	Soybean	307.7569096447456	383.4530861123047	118010.3367756634
2021-05-17	TRANS695596	25	Wheat	339.84724022214186	486.433970276596	165313.24234880056
2021-05-04	TRANS877302	2	Soybean	562.5076478915789	442.4548899091147	248884.2594209036
2021-05-18	TRANS476950	13	Corn	237.37216906867584	260.71166261715865	61885.69285693576
2021-05-16	TRANS383114	48	Wheat	141.80670235914454	303.314114987907	43011.974425417466
2021-05-08	TRANS534450	43	Rice	638.5888925705445	338.4081883912968	216103.71026160242
2021-05-07	TRANS520124	39	Wheat	654.5999404666767	235.53996188823163	154184.44502955972
2021-05-30	TRANS169594	8	Soybean	214.03567988369952	445.2428921093004	95297.86512599878
2021-05-14	TRANS947289	42	Rice	117.4093511551472	232.71155467146548	27322.512640282326
2021-05-30	TRANS341876	45	Rice	791.4014023947988	171.28879360926047	135558.19147688197
2021-05-16	TRANS418677	31	Soybean	708.2669503107625	493.02640577027546	349194.3088375895
2021-05-12	TRANS141001	33	Corn	757.3207994279054	326.4237854792659	247207.52217144077
2021-05-25	TRANS360257	14	Wheat	750.3537185045931	363.23619285433637	272555.6280037028
2021-05-01	TRANS402179	29	Wheat	632.634011443547	216.06656911289195	136691.06035673324
2021-05-10	TRANS550096	38	Corn	595.2374676790646	286.51482601616016	170544.35949036694
2021-05-27	TRANS827682	19	Rice	571.2706757420046	296.81102223168057	169559.4332379673
2021-05-01	TRANS438593	8	Wheat	437.62194257135144	142.78629374165882	62486.41523978834
2021-05-26	TRANS537946	25	Corn	174.33934186009725	165.71001113048015	28889.7742801173
2021-05-21	TRANS323300	22	Wheat	757.3699322792326	187.05560845593573	141670.29350872268
2021-05-03	TRANS264813	36	Rice	886.3067711377319	470.1599559195274	416705.9524492947
2021-05-13	TRANS676645	46	Corn	677.5920301469839	255.4999777519716	173124.74862746766
2021-05-26	TRANS933172	39	Soybean	128.02795107255386	478.0872447884027	61208.5303841817
2021-05-14	TRANS132265	37	Rice	331.77944678713783	373.201606749909	123820.62262755577
2021-05-24	TRANS963515	39	Rice	305.6659622146947	145.2580874144716	44400.45305901069
2021-05-06	TRANS253434	46	Corn	389.3302273111241	280.4625477248072	109192.54745795619
