Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2021-07-07	TRANS453606	27	Wheat	840.2667111556977	490.0962403236219	411811.55600650224
2021-07-16	TRANS458798	28	Wheat	870.6540870126667	328.8044097150745	286274.90314621694
2021-07-18	TRANS560371	22	Soybean	583.6001685160247	406.62856907399856	237308.50143501555
2021-07-12	TRANS644293	26	Corn	201.26135244677016	169.87941888674703	34190.1615980181
2021-07-09	TRANS739029	19	Rice	243.73154603338088	216.67715667904804	52811.05838750148
2021-07-01	TRANS291166	26	Soybean	492.00615241378677	390.7574139711457	192255.0517751047
2021-07-21	TRANS743808	7	Wheat	883.5369236014383	487.39801675665024	430634.144294613
2021-07-24	TRANS682232	14	Corn	540.6984445310127	139.61907935055848	75491.81903169901
2021-07-03	TRANS934374	16	Soybean	850.4937024243202	347.408530979552	295468.7677665933
2021-07-21	TRANS534222	9	Wheat	617.1345056193011	228.31733572201932	140902.5061051244
2021-07-18	TRANS902918	26	Corn	142.4599603337379	281.37708498875645	40084.968366321045
2021-07-13	TRANS238453	21	Soybean	215.6463219370051	240.6284476763704	51890.639694820355
2021-07-22	TRANS662958	12	Corn	157.32095124004127	212.52005734464086	33433.85757904702
2021-07-30	TRANS164491	10	Rice	110.49488787244377	369.6346616107483	40842.74048844833
2021-07-23	TRANS992258	18	Corn	497.35700933596524	289.83087967249276	144149.419527123
2021-07-16	TRANS875362	2	Corn	174.84167966889456	403.6399226173414	70573.0820518386
2021-07-08	TRANS109269	6	Wheat	901.1752485004145	261.6460656224786	235788.9582064929
2021-07-09	TRANS253397	3	Wheat	818.3648711839846	448.15169899677915	366751.607420383
2021-07-30	TRANS399839	24	Soybean	922.9067912591996	125.94326935393978	116233.89860013766
2021-07-30	TRANS372497	12	Rice	498.8260264847001	295.6633433330687	147484.57073201632
2021-07-17	TRANS543989	16	Soybean	617.5366336755561	250.17703431657358	154493.48359479095
2021-07-01	TRANS955928	13	Corn	868.3837092463284	357.36882455208337	310333.26543353853
2021-07-23	TRANS877660	6	Corn	999.7945674747968	389.86434668889365	389784.25587166665
2021-07-17	TRANS324050	10	Soybean	243.21980200419776	323.59027864430334	78703.56350235065
2021-07-23	TRANS277040	5	Soybean	441.0494998689329	418.2822116401074	184483.1602479405
2021-07-15	TRANS675975	41	Corn	134.27877237981414	137.64439291813787	18482.720106012337
2021-07-15	TRANS477755	46	Corn	726.117945936258	386.98343089302716	280995.61395141075
2021-07-18	TRANS364586	1	Wheat	444.73450525836626	310.1555987052611	137936.89674329667
2021-07-12	TRANS485515	16	Wheat	712.8512318269802	397.93776279803075	283670.42440104886
2021-07-19	TRANS735731	13	Soybean	303.79028534179344	251.94543318305543	76538.57503724216
2021-07-05	TRANS229559	5	Wheat	656.7313778151674	181.9769482230671	119509.97193713424
2021-07-18	TRANS127022	17	Corn	860.2012177372887	404.988810897254	348371.8683037944
2021-07-15	TRANS786770	36	Corn	426.98507006797547	126.31749864503163	53935.686009760226
2021-07-17	TRANS788008	18	Corn	980.2347821073323	429.69427246079056	421201.2715383717
2021-07-26	TRANS678367	20	Corn	706.7893431048752	496.6404940304374	351020.2085350536
2021-07-10	TRANS776359	26	Corn	473.8583159130433	345.8378350868188	163878.13411325277
2021-07-21	TRANS211793	15	Soybean	498.3367350686984	448.39731789860423	223452.85541515166
2021-07-12	TRANS419298	11	Wheat	759.2573341468411	184.6437069622242	140192.08871512886
2021-07-18	TRANS965023	22	Rice	368.67895397438247	289.789492654437	106839.28702460484
2021-07-08	TRANS402783	23	Corn	942.8319892527609	176.09626433087425	166029.19119905817
2021-07-19	TRANS599218	33	Soybean	955.7996434249119	241.90879309828694	231216.33818469345
2021-07-14	TRANS444774	31	Rice	668.3627648268571	100.23222861818479	66991.48944400762
2021-07-11	TRANS268659	10	Soybean	125.30297668202125	420.8178933561727	52729.73467858582
2021-07-12	TRANS436265	50	Rice	383.08197842771983	490.6740989808261	187968.4046008137
2021-07-07	TRANS733242	7	Rice	643.3566015709591	378.82310899555785	243718.34799992712
2021-07-04	TRANS877818	28	Wheat	635.2874663458317	307.4520008336019	195320.4026325355
2021-07-13	TRANS417713	16	Wheat	443.809217083027	144.71081428805874	64223.99319263067
2021-07-05	TRANS694805	13	Rice	193.88304531302236	421.3778554960268	81698.02185104036
2021-07-27	TRANS809360	26	Soybean	620.0501031226482	282.09281502968906	174911.67904931685
2021-07-09	TRANS898692	44	Corn	839.7740324563453	224.39071344411312	188437.49427471912
2021-07-15	TRANS961288	42	Soybean	961.3794810073832	200.66856235476172	192918.63833111853
2021-07-09	TRANS104363	2	Soybean	361.29439810395644	324.0934720206776	117093.15590313217
2021-07-13	TRANS474874	33	Wheat	570.1646968347666	131.27401453947374	74847.80870218178
2021-07-07	TRANS619626	20	Soybean	170.63657735459645	489.2895549370076	83490.69498980478
2021-07-08	TRANS135635	42	Rice	404.39784830279797	425.8513508187974	172213.36996796163
2021-07-19	TRANS211683	5	Corn	272.2475589166023	296.98098434403914	80852.34803231434
2021-07-01	TRANS121939	42	Wheat	976.7791907511445	204.62751745762006	199875.9009076698
2021-07-19	TRANS504311	47	Rice	666.1016280283799	329.52958135575716	219500.1906245803
2021-07-27	TRANS381100	14	Corn	601.90793618383	274.1424646171575	165008.5250980619
2021-07-10	TRANS537714	33	Rice	927.901098538564	371.4355689147694	344655.47243231104
2021-07-27	TRANS466510	10	Rice	152.16366466661984	242.63250214912006	36919.85069424162
2021-07-20	TRANS747417	22	Soybean	784.2091601174924	244.67262596139264	191874.5145089251
2021-07-14	TRANS681478	2	Soybean	761.2200390612192	139.34662938859623	106073.44666623644
2021-07-22	TRANS579455	30	Corn	979.7539817805936	114.78842821376264	112464.41960476978
2021-07-19	TRANS810739	29	Wheat	253.3234098575917	165.6214275039872	41955.78476079196
2021-07-21	TRANS310597	2	Soybean	869.5646581740942	422.5233949802382	367411.4115265486
2021-07-25	TRANS756662	39	Soybean	668.3392182661656	349.55738348776896	233622.90841938177
2021-07-19	TRANS933881	21	Corn	794.9800307888532	393.556428675182	312869.50178534735
2021-07-12	TRANS494352	43	Wheat	311.83002308886597	192.32913377189624	59973.998224751995
2021-07-14	TRANS676765	34	Corn	412.9016185337873	445.0029578482723	183742.44154787436
2021-07-28	TRANS112152	6	Corn	562.2899513873774	315.3916042153236	177341.52980222128
2021-07-02	TRANS568402	4	Soybean	680.1244145946005	315.2786444901059	214428.70351801242
2021-07-15	TRANS795979	39	Corn	492.237452015345	219.49914391795735	108045.69932172484
2021-07-08	TRANS501947	5	Corn	260.24252933824306	137.86220019805342	35877.60767967666
2021-07-24	TRANS196625	43	Rice	943.2375567739698	339.195659823931	319942.08544065926
2021-07-26	TRANS338356	30	Soybean	797.9830283539144	386.40226645338834	308342.450747291
2021-07-21	TRANS158544	20	Rice	283.71412711870573	240.14208306412095	68131.7014810048
2021-07-20	TRANS775927	9	Corn	813.6090797931525	392.8347044341382	319613.8823854742
2021-07-11	TRANS142252	15	Corn	600.5043266360267	279.51331715320134	167848.95630288534
2021-07-26	TRANS385668	6	Wheat	720.6656279722847	240.65719899565758	173433.37144025665
2021-07-06	TRANS969417	37	Soybean	649.1543094242286	123.05191010921726	79879.67773028118
2021-07-09	TRANS350653	18	Corn	145.353064878788	484.85484452521763	70475.13767306862
2021-07-26	TRANS911079	5	Rice	621.1085747517151	425.14657990810724	264062.1863072906
2021-07-16	TRANS307149	20	Soybean	997.1928597867796	119.39457234101445	119059.41503575574
2021-07-16	TRANS424177	20	Corn	417.80775351076124	416.7927203209239	174139.23015692423
2021-07-06	TRANS233933	37	Corn	194.40986855548414	444.4600241051846	86407.41486445624
2021-07-19	TRANS198320	33	Corn	553.0851745484106	355.08338396416326	196391.35539905954
2021-07-26	TRANS725502	7	Corn	345.6446762243387	385.5870491505381	133276.11075993592
2021-07-22	TRANS818988	1	Rice	119.48414969543609	244.48517369482653	29212.103092067347
2021-07-09	TRANS694044	18	Rice	663.8055660529914	364.87042833584337	242203.02121747192
2021-07-09	TRANS431365	48	Wheat	683.6369241983891	233.59511503396928	159694.24594959166
2021-07-17	TRANS955898	3	Wheat	691.7128004804479	431.3641867193972	298380.12962264504
2021-07-30	TRANS150293	2	Soybean	783.768659557409	443.6823719019839	347744.3378948698
2021-07-20	TRANS544995	18	Wheat	630.365468066802	344.39958985137696	217097.60865867787
2021-07-19	TRANS986871	16	Corn	853.4522024707994	493.48647068524014	421167.1152958598
2021-07-14	TRANS994424	25	Soybean	576.8109324960318	223.19182287720463	128739.48347928957
2021-07-07	TRANS995906	8	Wheat	613.1962722565476	292.2382511890838	179199.40623991878
2021-07-01	TRANS588823	45	Corn	278.46875942468586	319.8384759103253	89065.02360303057
2021-07-13	TRANS348685	16	Rice	756.6814497896682	175.27927260583914	132630.57411346486
2021-07-24	TRANS719947	38	Soybean	222.50956892507116	274.4346409338483	61064.333652297275
