Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2021-03-03	TRANS878876	31	Corn	794.6246712448566	201.4099842941048	160045.34255513473
2021-03-29	TRANS567735	17	Soybean	686.3976644225348	187.8844061990335	128963.41759643142
2021-03-08	TRANS877986	25	Wheat	587.6475578168067	383.55579154609205	225395.6241885532
2021-03-11	TRANS253270	45	Wheat	352.6287201680218	376.16148678787033	132645.34366250696
2021-03-10	TRANS580832	18	Soybean	683.2686518304005	224.25667715712405	153227.55746511352
2021-03-28	TRANS578214	10	Corn	336.49323376959325	233.56977342186812	78594.6483695556
2021-03-29	TRANS481581	31	Corn	726.1594114425174	112.35334681250163	81586.44019496322
2021-03-22	TRANS765422	5	Soybean	870.3104674736484	327.1547830447749	284726.232167938
2021-03-01	TRANS823494	10	Rice	456.40639492185807	236.59492499707198	107983.43677472102
2021-03-14	TRANS672655	14	Soybean	287.11438584972234	498.1871203327258	143036.68909257228
2021-03-22	TRANS504327	8	Wheat	544.7193025187057	443.00531211049355	241313.54462490958
2021-03-16	TRANS622534	37	Soybean	832.8791841349729	256.38925041777134	213541.26970893066
2021-03-11	TRANS377627	24	Wheat	628.0648659600309	113.38370535491818	71212.32170578833
2021-03-12	TRANS625064	44	Corn	277.08355042822683	315.507556005668	87421.9538049831
2021-03-23	TRANS185292	10	Soybean	519.9238263656619	383.10933732792535	199187.67257994803
2021-03-21	TRANS490348	2	Rice	960.0541321721564	477.7048748200933	458622.5390298133
2021-03-22	TRANS116827	48	Soybean	957.2329777991146	366.5178136295553	350842.9381570401
2021-03-12	TRANS803306	7	Rice	765.532847092145	391.251478809022	299515.85850168264
2021-03-29	TRANS815200	18	Corn	438.3097847963234	394.0202635120719	172702.93690536686
2021-03-10	TRANS347269	7	Wheat	836.9315556356964	385.4532169219757	322597.96046329266
2021-03-26	TRANS777807	49	Wheat	226.40983869753822	262.93240743775186	59530.4839563368
2021-03-03	TRANS164307	9	Soybean	772.4134933566929	112.00753179196843	86516.12891369518
2021-03-09	TRANS714565	23	Wheat	451.21981203220975	152.96463184008576	69020.67242645966
2021-03-03	TRANS339896	11	Corn	966.781718884533	481.49057113849926	465496.2819919738
2021-03-09	TRANS975583	36	Soybean	703.9120517364526	351.82606464679475	247654.60701988707
2021-03-19	TRANS934436	2	Soybean	149.25345004357303	222.11766262730004	33151.82746273893
2021-03-16	TRANS185557	25	Rice	491.58540348779405	498.42401994024596	245017.9729503341
2021-03-05	TRANS403074	50	Corn	381.5017540416109	203.3025619979675	77560.28400337795
2021-03-12	TRANS714536	30	Wheat	313.76757488517944	155.70246154198554	48854.38376168172
2021-03-18	TRANS678691	25	Rice	331.8456149651157	204.74323061433543	67943.14327315865
2021-03-17	TRANS766332	42	Corn	443.9363129247145	302.05028293886505	134091.08892574656
2021-03-01	TRANS264346	36	Corn	183.30667542926471	399.6026602040092	73249.83513468708
2021-03-25	TRANS709956	11	Rice	655.816552439993	440.50227418362135	288888.6827970791
2021-03-22	TRANS737510	6	Soybean	383.7509222702967	225.2712661276368	86448.05613747808
2021-03-18	TRANS857480	16	Rice	854.2962461686924	472.6018562418265	403741.9917197484
2021-03-19	TRANS870802	17	Corn	219.82692997359456	295.5111860873056	64961.316810428
2021-03-03	TRANS790575	4	Wheat	617.6335315237352	156.79540868499356	96842.10199281991
2021-03-03	TRANS694061	43	Corn	596.5187254144564	194.60278100151834	116084.2028851343
2021-03-22	TRANS165889	14	Wheat	572.3589049956313	155.75227233596425	89146.20004479385
