Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2021-04-06	TRANS841405	16	Corn	646.3759568175244	231.99846056851237	149958.2269301649
2021-04-15	TRANS108693	20	Rice	310.32398584430405	174.36481050443132	54109.5829867219
2021-04-09	TRANS527270	31	Soybean	989.144868350024	270.81143976443684	267871.74593347433
2021-04-02	TRANS148462	46	Soybean	414.488351483336	199.66724941644503	82759.74905583439
2021-04-15	TRANS838660	41	Corn	359.55013100012286	210.09905068548022	75541.14119696587
2021-04-10	TRANS948076	47	Rice	258.2255587724037	343.0467497419986	88583.43863718453
2021-04-16	TRANS823314	41	Soybean	941.6640665076853	248.40018773745805	233909.5309061272
2021-04-17	TRANS438885	50	Wheat	946.2107610538101	388.568461281534	367667.6594707082
2021-04-09	TRANS573589	18	Rice	817.6379870029215	278.15469735313775	227429.8468192264
2021-04-14	TRANS335128	31	Soybean	332.1212092765097	197.7781135333464	65686.30623512184
2021-04-16	TRANS874295	34	Corn	894.9668011876363	487.53650543845526	436328.98673445295
2021-04-11	TRANS905565	9	Wheat	669.2686544340565	178.4113578447494	119405.12940050839
2021-04-18	TRANS771106	7	Soybean	933.6311883284919	139.71185100229616	130439.34147484697
2021-04-17	TRANS656028	13	Rice	885.0560612454013	229.53049636935475	203147.35705236302
2021-04-16	TRANS110238	30	Wheat	904.9338459368826	202.79887116066928	183519.5624310828
2021-04-05	TRANS998197	26	Corn	588.0395647874899	299.8711502052705	176336.10065903128
2021-04-22	TRANS894133	43	Corn	817.4742565769843	390.2217960332446	318996.2726124122
2021-04-12	TRANS480154	8	Soybean	753.3794132500548	337.5326539564496	254290.1527904438
2021-04-15	TRANS259892	37	Wheat	898.0300619546346	270.2713537328636	242711.80053728644
2021-04-19	TRANS153127	17	Corn	374.86404344556587	470.4131665491614	176340.98170265107
2021-04-05	TRANS189148	25	Corn	480.59576899456385	239.4328551664509	115070.4171512845
