Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2023-12-08	TRANS196265	45	Wheat	673.2271854661973	396.1820977130676	266720.55857546243
2023-12-27	TRANS256177	24	Wheat	137.34598048449854	375.4769435435199	51570.24896030744
2023-12-05	TRANS467248	34	Rice	438.10200535506726	488.15807040121376	213863.02957303185
2023-12-16	TRANS415218	33	Corn	267.6635898439281	459.13588492859554	122893.95918615657
2023-12-12	TRANS563279	5	Corn	786.39726574597	388.8582410249593	305797.05750481534
2023-12-21	TRANS591135	18	Soybean	654.070515462537	119.5565560079674	78198.41821505691
2023-12-23	TRANS368748	45	Rice	369.7577895533098	409.15555782432904	151288.45464457534
2023-12-16	TRANS380374	25	Rice	199.44682320801496	332.5670562089657	66329.44286451956
2023-12-09	TRANS633986	10	Rice	452.09414044282477	377.3623336238201	170603.29985515942
2023-12-17	TRANS363990	37	Corn	125.23534447749059	146.6980455003681	18371.780262413187
2023-12-25	TRANS119437	48	Corn	918.7607485547239	122.0138174399481	112101.50624514614
2023-12-05	TRANS614322	3	Corn	866.6531683296574	220.2176989413168	190852.36650975884
2023-12-24	TRANS450052	34	Wheat	515.5762840838715	273.20373937458976	140857.36874456948
2023-12-13	TRANS790401	45	Rice	535.023321011869	409.19386577028723	218928.26100210403
2023-12-15	TRANS251947	33	Wheat	791.307760096985	366.8012056411433	290252.6404367667
2023-12-30	TRANS802343	36	Rice	298.0754711749827	140.0766059299884	41753.40031317367
2023-12-10	TRANS879020	5	Rice	853.0488052636376	181.83159275364164	155111.2229576783
2023-12-18	TRANS345151	28	Soybean	415.58414472612657	189.69717417806902	78835.13788775587
2023-12-11	TRANS936896	49	Soybean	425.50437807561286	461.0881922236194	196195.0444701198
2023-12-04	TRANS210692	23	Soybean	498.34678385397837	416.27548301663404	207449.54815860096
2023-12-14	TRANS633443	37	Rice	794.2977966942495	280.9171110873221	223131.84239037367
2023-12-23	TRANS837442	48	Wheat	228.11507078989624	189.31273661863975	43185.08831518999
2023-12-30	TRANS178651	50	Corn	666.5191990214508	105.79444263641639	70514.02716694509
2023-12-14	TRANS239001	46	Rice	291.205855116818	205.74641244736998	59914.559973953896
2023-12-07	TRANS363680	49	Wheat	659.9911109654738	187.63093084241166	123834.74649816926
2023-12-09	TRANS953752	49	Rice	219.26830531835577	468.63028760541806	102755.76898409368
2023-12-10	TRANS803485	33	Rice	197.59686821451095	265.5032796977903	52462.6165689647
2023-12-19	TRANS619273	48	Wheat	224.68160191269664	188.35475694962582	42319.84851931856
2023-12-19	TRANS964049	10	Wheat	408.8212563406326	474.4747026217927	193975.34402768934
2023-12-14	TRANS453328	36	Corn	753.357867930534	221.031646968382	166515.93030527476
2023-12-26	TRANS256737	33	Wheat	707.6553874584425	286.2642438077761	202576.43436728985
2023-12-28	TRANS372719	17	Corn	933.3590809689434	455.9372567998944	425553.1789862506
2023-12-21	TRANS233124	8	Corn	416.9845418333254	330.5307994660086	137826.23397713635
2023-12-13	TRANS444944	15	Soybean	627.1786049923344	253.6518723956708	159085.02748281043
2023-12-14	TRANS150862	35	Corn	555.4418160954043	230.43122691795702	127991.13916440227
2023-12-23	TRANS535351	31	Corn	181.91764535046624	403.16233848357047	73342.3433109188
2023-12-20	TRANS536215	3	Wheat	214.62380273625587	425.8183526726923	91390.75412550135
2023-12-21	TRANS776963	32	Corn	270.5649868160906	422.0645793256607	114195.8973407862
2023-12-26	TRANS312810	6	Soybean	864.0695346366855	440.3762815386874	380515.7286541676
2023-12-02	TRANS782455	1	Corn	188.52891144189158	496.98651078391947	93696.32587939624
2023-12-13	TRANS432005	30	Wheat	895.9118056905822	100.39940312356865	89949.01054269307
2023-12-19	TRANS338333	37	Rice	671.3059668477366	209.4119669775992	140579.50296138352
2023-12-02	TRANS450902	32	Corn	700.7443433375892	239.44680291468873	167790.99267273868
2023-12-23	TRANS343056	34	Corn	812.1217843418268	366.99259728137713	298042.6829443934
2023-12-08	TRANS945235	32	Corn	536.6108955023343	217.91213940039995	116934.02826447813
2023-12-23	TRANS113430	44	Soybean	458.14200345676204	478.6289693793127	219280.03494388354
2023-12-16	TRANS141530	18	Soybean	754.4778420348583	450.25479071951304	339707.262867915
2023-12-10	TRANS212737	30	Wheat	276.43793953676015	210.14067344139738	58090.85477900707
2023-12-10	TRANS535140	26	Wheat	166.22032718847248	337.5993094521889	56115.867675745205
2023-12-08	TRANS565473	42	Soybean	821.703358194087	250.5840661773768	205905.76868787984
2023-12-09	TRANS640780	26	Soybean	150.0209992517318	327.62623396531677	49150.8150005585
2023-12-23	TRANS607497	28	Wheat	295.6956214106707	483.8260000367996	143065.22973552064
2023-12-02	TRANS674872	15	Rice	422.3559983416218	303.5753701953143	128216.87855076938
2023-12-22	TRANS291013	3	Corn	256.9500012407626	229.64606377389373	59007.556371638246
2023-12-28	TRANS486200	2	Corn	646.4069251240425	462.8011023991986	299157.8375458831
2023-12-27	TRANS863272	15	Rice	824.6689861115635	265.5315647755895	218975.64630410235
2023-12-25	TRANS829926	35	Rice	809.2105563266903	441.12207769294037	356960.6418978898
2023-12-19	TRANS347111	7	Soybean	426.37025408337814	112.25477636543144	47862.09752100179
2023-12-01	TRANS497640	42	Soybean	188.11652803503074	247.11812300625894	46487.00331447108
2023-12-25	TRANS116430	30	Wheat	366.2148525367383	272.70409167113013	99868.28871750808
2023-12-11	TRANS621846	34	Wheat	342.81608066230905	179.07866398066545	61391.04571609435
