Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2023-09-15	TRANS981354	4	Soybean	735.2055172779668	342.1395933618515	251542.91671887325
2023-09-05	TRANS783593	50	Soybean	704.4480643682072	255.7767106485262	180181.40872682128
2023-09-01	TRANS943709	28	Wheat	306.16424550796825	448.4653289706284	137304.0490807752
2023-09-11	TRANS227594	40	Soybean	541.9382221011917	387.65764826941364	210086.49668705516
2023-09-10	TRANS885573	13	Soybean	539.5947382825807	214.73044497715375	115867.41825874937
2023-09-09	TRANS474495	47	Corn	478.5262168051604	204.39076254457373	97806.33835037675
2023-09-22	TRANS724489	43	Rice	700.3937589976516	448.4633809271425	314100.9531403571
2023-09-27	TRANS922202	23	Corn	358.7629468594728	348.2969378431254	124956.0358027303
2023-09-07	TRANS405503	37	Rice	689.4723425605332	261.87278671813533	180554.04371140766
2023-09-17	TRANS296356	12	Soybean	616.0769481343697	244.22913517920023	150463.9402466981
2023-09-29	TRANS563527	10	Soybean	689.0347098796528	395.0993296802694	272237.15199988976
2023-09-29	TRANS869137	14	Corn	566.3311436400759	223.5397319966859	126597.5120706792
2023-09-15	TRANS200961	24	Corn	246.72034768078913	138.44991169092646	34158.41034875993
2023-09-21	TRANS136028	13	Wheat	580.3496029258679	375.29397161138485	217801.70740513914
2023-09-14	TRANS845926	19	Rice	954.7990948515971	211.1337946852953	201590.35605810292
2023-09-17	TRANS647000	47	Wheat	193.1957182106044	407.7206584862373	78769.88544554918
2023-09-13	TRANS123306	10	Soybean	424.31743270300217	287.41936003575563	121957.0449595117
2023-09-26	TRANS318311	34	Soybean	734.4143437256703	252.98149909835254	185793.24163505284
2023-09-07	TRANS417689	32	Wheat	672.1455637485037	239.8473506850714	161212.3327398024
2023-09-10	TRANS236520	25	Soybean	382.5463598713491	225.63274555152103	86314.98547851271
2023-09-08	TRANS764327	13	Rice	757.2093402697242	133.35384050552284	100976.77359162096
2023-09-03	TRANS845397	27	Wheat	155.0419879328486	118.22443776132698	18329.75185275947
2023-09-26	TRANS530143	5	Rice	433.9732806317926	164.09846561312224	71214.34946877006
2023-09-07	TRANS703490	26	Soybean	723.6693352985938	204.07361198399823	147681.81513644313
2023-09-24	TRANS419328	21	Corn	451.66097757653176	182.70937228189936	82522.69369723715
2023-09-12	TRANS282524	3	Rice	714.3575631550428	265.5977210112318	189731.74076111647
2023-09-25	TRANS561534	25	Wheat	634.8909851763156	230.21870240113253	146163.77877346805
2023-09-09	TRANS545026	46	Corn	485.97745396385056	218.26377559070127	106071.27395410623
2023-09-19	TRANS370372	1	Rice	676.9385857322306	179.7199104785884	121659.34202729873
2023-09-11	TRANS904280	39	Soybean	759.2891519320143	275.32311429434503	209049.8539598343
2023-09-07	TRANS434954	39	Rice	528.7260609000565	373.393077006916	197422.65077321813
2023-09-09	TRANS933493	41	Soybean	769.2878061162974	234.41982153474524	180336.31021863813
2023-09-25	TRANS217577	16	Soybean	866.3648704092583	134.0613498447686	116146.0439851532
2023-09-13	TRANS976903	25	Rice	608.527119152073	396.9026854969006	241526.04778915018
2023-09-18	TRANS546376	19	Corn	269.55990230606415	300.1782028233587	80916.00702747448
2023-09-23	TRANS766972	26	Rice	235.13994468386016	432.0754558127483	101598.1987790633
2023-09-09	TRANS978827	2	Corn	142.2850052524597	410.444792157113	58400.13940791956
2023-09-16	TRANS662996	36	Corn	564.1252122820864	348.24953810029274	196456.34460796617
2023-09-01	TRANS752108	28	Rice	239.13127373673117	286.0982411667529	68415.03682404413
2023-09-12	TRANS309015	3	Corn	472.3711661612042	344.0842642386218	162535.4851561177
2023-09-28	TRANS488102	3	Corn	682.417932753852	198.29952370277664	135323.1510313223
2023-09-06	TRANS262289	17	Corn	245.825628022009	389.359596887728	95714.567431322
2023-09-04	TRANS486261	35	Rice	514.3873684189778	373.37834937456626	192061.1065594048
2023-09-03	TRANS205149	37	Wheat	903.4637578229926	247.00087246445798	223156.33642229697
2023-09-02	TRANS455952	48	Rice	845.7822835321018	444.0005333308908	375527.7849700719
2023-09-05	TRANS785627	25	Rice	163.86080586647185	357.90886592254896	58647.235196823895
2023-09-09	TRANS524059	23	Wheat	531.2851326396274	245.7421824321	130559.16798858976
2023-09-12	TRANS719589	18	Wheat	159.8767583621091	389.47903712754237	62268.64590594701
2023-09-28	TRANS499412	17	Wheat	230.39488401786463	239.97774293777266	55289.64425101707
2023-09-09	TRANS333472	25	Soybean	444.6875805763968	130.0477648348413	57830.62590377379
2023-09-26	TRANS329710	23	Wheat	838.6063734694621	180.83565474193585	151649.93261711058
2023-09-13	TRANS933104	36	Rice	742.2914494806565	238.90532628051423	177337.3809334121
2023-09-26	TRANS296863	9	Rice	414.8428653074993	334.28931140240593	138677.53578384497
2023-09-03	TRANS705424	11	Corn	435.6968219018034	145.73333742509828	63495.55196125847
2023-09-12	TRANS124290	23	Corn	637.8821655180654	313.4933375505583	199971.809032236
2023-09-03	TRANS682278	29	Soybean	652.5944126990786	111.86117798724275	72999.97975241179
