Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2023-02-17	TRANS417849	50	Rice	114.40665073099564	496.649121458992	56819.96257461473
2023-02-27	TRANS268005	35	Soybean	749.0787455410622	209.55877956321228	156976.02771232702
2023-02-08	TRANS752359	5	Rice	860.6384627863472	343.91300194296934	295984.75732443517
2023-02-07	TRANS132863	47	Corn	945.7284883986313	419.0836228691356	396339.32116864965
2023-02-13	TRANS778531	45	Rice	497.44489616808886	275.1572656389088	136875.57743564225
2023-02-03	TRANS462550	44	Corn	218.70622660163656	225.27075055154646	49268.11581684726
2023-02-05	TRANS461701	13	Wheat	695.0401974221407	384.1444045448397	266995.8027734561
2023-02-03	TRANS608760	5	Corn	141.6163759727138	289.93508929253426	41059.55661293388
2023-02-27	TRANS817770	12	Soybean	970.950189553458	125.28917762129454	121649.55076039281
2023-02-04	TRANS109355	6	Soybean	923.7469357286733	294.16085639311063	271730.1897044583
2023-02-18	TRANS434622	4	Rice	609.0020279653056	493.42286917797395	300495.52797384583
2023-02-15	TRANS174052	22	Wheat	976.1917460291363	110.1984719501381	107574.8387427481
2023-02-05	TRANS422416	22	Soybean	503.6318583201926	465.172427278537	234275.65398960424
2023-02-24	TRANS664094	26	Rice	901.7572601112647	443.5776878720961	399999.40046203113
2023-02-11	TRANS437406	47	Wheat	232.4312285046158	213.49195801328574	49622.19807688386
2023-02-08	TRANS819215	40	Corn	868.4807876303543	139.02260531276002	120738.46176044969
2023-02-04	TRANS285100	26	Rice	866.9574358624851	341.13027020357003	295745.4243507638
2023-02-22	TRANS633195	6	Soybean	269.89897921530036	339.9186368282203	91743.69309619306
2023-02-07	TRANS335899	13	Rice	305.3523157534215	456.8841316269015	139510.62762326543
2023-02-14	TRANS194019	48	Soybean	530.1073660498066	293.8035268917705	155747.41377674
2023-02-08	TRANS252468	3	Wheat	953.1549736392845	436.9421316554044	416473.5659798998
2023-02-14	TRANS964404	48	Wheat	527.3730384779516	196.1524183074915	103445.49684761997
2023-02-01	TRANS902615	13	Rice	808.7240970160386	467.3494623821705	377956.77195595193
2023-02-18	TRANS315442	44	Corn	894.2756092271418	120.62642956493086	107873.27378807345
2023-02-19	TRANS379153	18	Wheat	157.3133821738798	287.24710776573795	45187.81404229317
2023-02-10	TRANS610891	13	Wheat	678.4639746000942	383.59008175051423	260252.05148162894
2023-02-25	TRANS487600	40	Corn	935.4474670002186	349.3846909709574	326831.02417743625
2023-02-08	TRANS640268	15	Wheat	969.8211364789416	204.82132143533647	198640.04672953664
2023-02-22	TRANS766967	41	Soybean	221.70422629927458	339.49215122862347	75266.84472281829
2023-02-17	TRANS603140	34	Soybean	814.5966538803724	236.0742996895199	192305.33459423514
2023-02-14	TRANS462544	3	Rice	627.1880926565632	342.4034527287864	214751.36843598925
2023-02-23	TRANS667608	27	Soybean	896.8194899061134	481.82049780982163	432106.01307211386
2023-02-26	TRANS674288	41	Soybean	683.9947840970481	381.51630274174073	260955.16112334098
2023-02-09	TRANS254267	18	Rice	938.1043082221782	153.24950398188352	143764.0199183168
2023-02-22	TRANS533367	18	Wheat	648.1830201761394	165.1299032682728	107034.39942182282
2023-02-26	TRANS916630	15	Wheat	698.3520380284325	293.49649066548193	204963.87241043212
2023-02-22	TRANS329202	30	Wheat	117.69523522267326	480.5504338247653	56558.496345363434
2023-02-05	TRANS136088	27	Wheat	713.5062576835247	228.51749665214777	163048.66385148134
2023-02-15	TRANS899118	9	Corn	309.96066542119263	202.95825975990658	62909.07724790791
2023-02-16	TRANS787732	16	Corn	752.8144565898334	251.3999939483325	189257.54983090135
2023-02-08	TRANS620982	10	Rice	480.4913125438165	348.90391868753227	167645.3018418534
2023-02-10	TRANS907163	36	Wheat	456.43838863826966	264.1598647537312	120572.70301109631
2023-02-08	TRANS225788	30	Corn	280.41343999192713	275.5030739309283	77254.76468932182
2023-02-05	TRANS120036	25	Soybean	737.6918526708098	343.41448102465057	253334.06474105915
2023-02-18	TRANS805314	12	Corn	760.9175709788154	171.16082924870972	130239.28243864799
2023-02-10	TRANS288663	39	Corn	257.65929233569744	247.3829256745455	63740.50956523783
2023-02-20	TRANS682532	32	Soybean	254.76305793868514	148.27120739563813	37774.02620037376
2023-02-23	TRANS806692	4	Corn	198.80169514960488	199.11727646653046	39584.85209511878
2023-02-20	TRANS153054	27	Soybean	134.21814072613	324.4939265935349	43552.97150430557
2023-02-24	TRANS545314	37	Rice	868.2460869397273	109.04021862820316	94673.74314298976
2023-02-12	TRANS713653	50	Wheat	869.5416197339727	448.6888852506429	390153.6600374746
2023-02-24	TRANS193727	9	Soybean	206.65937215648154	293.6865817210579	60693.084589257036
2023-02-17	TRANS704542	32	Wheat	757.2917906392026	430.3821815934964	325924.89295814536
2023-02-12	TRANS165427	18	Soybean	191.59186938423002	177.1483718189619	33940.18771516756
