Date	TransactionID	FarmID	CropType	Quantity	PricePerTon	TotalValue
2023-11-10	TRANS855204	24	Rice	323.92702185827847	448.79434976637907	145376.61714664573
2023-11-13	TRANS153578	37	Rice	566.1835119375988	100.82573554589045	57085.86904506385
2023-11-08	TRANS105834	6	Wheat	240.02527600283636	307.350617973884	73771.91690882383
2023-11-25	TRANS214451	37	Soybean	337.0879742292583	273.5049113374605	92195.21650449745
2023-11-22	TRANS321611	44	Soybean	398.7779754630037	489.02255870854134	195011.42591753
2023-11-15	TRANS862867	48	Rice	917.1954655016522	360.74269070823993	330871.56013046263
2023-11-22	TRANS436435	33	Wheat	346.1440649733006	103.72473672187321	35903.70200719458
2023-11-25	TRANS990324	37	Rice	957.2014452332505	143.34872883494344	137213.6104131572
2023-11-05	TRANS870549	8	Soybean	553.0515931202194	138.64856620972836	76679.81042612449
2023-11-14	TRANS565142	13	Corn	603.6431688220564	464.49945337462697	280391.9219511729
2023-11-08	TRANS522468	31	Wheat	663.6486374998242	197.5006057799003	131071.00793122074
2023-11-12	TRANS751248	21	Wheat	625.3384945432122	105.78382812683725	66150.6998278543
2023-11-06	TRANS433517	18	Wheat	389.44821722111755	444.357074991017	173054.070664842
2023-11-06	TRANS761452	27	Corn	992.9587623730032	478.062711490821	474696.5583386077
2023-11-10	TRANS378158	28	Wheat	861.0435519076511	411.46580457353315	354289.97785853443
2023-11-18	TRANS105175	45	Rice	860.9128236135879	432.3400958845043	372207.13270929793
2023-11-03	TRANS168952	23	Corn	168.13975313354427	460.7878825663318	77476.76082163161
2023-11-15	TRANS546253	9	Soybean	929.6713824331737	364.00158064778805	338401.8526886895
2023-11-17	TRANS746472	9	Wheat	439.6067629197546	361.11112254697196	158746.89163719316
2023-11-10	TRANS698604	36	Rice	626.2744048752203	186.57453234025968	116846.85420626868
2023-11-14	TRANS851940	8	Rice	275.9128210110583	218.48318960912178	60282.31318854674
2023-11-21	TRANS971677	23	Rice	269.7969950605585	403.0499637837105	108741.66908811203
2023-11-10	TRANS865544	33	Wheat	306.107443442815	334.93790130700927	102526.98468119049
2023-11-17	TRANS873944	33	Wheat	130.96041946144467	184.160933528555	24117.793103310793
2023-11-29	TRANS404591	15	Corn	776.7331593916523	291.59208457054245	226489.24110207532
2023-11-04	TRANS309963	14	Wheat	451.39548320669587	368.4691706092201	166325.31931391938
2023-11-26	TRANS135536	45	Soybean	212.3214165650045	407.666226269902	86556.27064733524
2023-11-07	TRANS718619	22	Soybean	549.270161958407	497.73785481245153	273392.5521256653
2023-11-23	TRANS508705	16	Corn	386.1133424430407	139.4047177960996	53826.021540580856
2023-11-26	TRANS613682	47	Soybean	530.009784273501	346.61975911055356	183711.8637511174
2023-11-07	TRANS594370	34	Soybean	683.0341453103877	467.4685488937127	319296.9807531042
2023-11-15	TRANS712270	25	Corn	462.4760188155254	131.34266399444513	60742.83234477624
2023-11-12	TRANS548762	11	Corn	454.50203906296696	301.6453586428539	137098.43057705706
2023-11-16	TRANS323219	24	Rice	741.5476409213172	384.05656979243184	284796.24330991105
2023-11-20	TRANS340376	11	Wheat	150.709980038418	414.8741707401883	62525.677990708995
2023-11-03	TRANS892231	19	Rice	381.6131251602763	466.96161053845213	178198.67952745454
2023-11-25	TRANS849826	5	Soybean	140.17721597980398	475.66261707359996	66677.06140704482
2023-11-20	TRANS823508	6	Corn	396.499481317215	420.29412201361265	166646.40137907167
2023-11-22	TRANS483697	37	Soybean	970.7738952436604	350.13506797158874	339901.983796183
2023-11-21	TRANS456394	38	Wheat	640.5897697499139	421.8054528144832	270204.25789768796
2023-11-27	TRANS525503	43	Soybean	354.8684256372728	216.11795852306437	76693.43969302128
2023-11-02	TRANS607564	14	Soybean	691.325093360018	126.6815960521034	87578.16621771647
2023-11-08	TRANS752594	40	Rice	238.6219781444668	385.3123691851271	91943.99973848612
2023-11-25	TRANS185924	19	Corn	956.9671803265512	348.57445731953106	333574.31555492943
2023-11-04	TRANS524784	39	Rice	736.5725586572148	489.17755859951734	360314.76597533614
2023-11-19	TRANS539245	7	Corn	228.0183553869507	410.2527972933232	93545.16813171962
2023-11-05	TRANS354175	11	Corn	171.66643607741446	165.3242789681144	28380.62976752445
2023-11-07	TRANS107558	32	Corn	249.66871393275	468.11287652061577	116873.13985626234
2023-11-28	TRANS883981	14	Rice	412.2092011451317	425.30847391590976	175316.06627313225
2023-11-25	TRANS483483	44	Wheat	435.83037460378904	132.96514321140532	57950.24817507324
2023-11-14	TRANS738477	2	Rice	691.6568305057577	452.41675757480635	312917.1406118823
2023-11-05	TRANS374437	5	Soybean	282.9289290380683	108.59204849851585	30723.831983735065
2023-11-08	TRANS554646	24	Corn	903.0438484936843	297.6658874152575	268805.3485367619
2023-11-26	TRANS157883	6	Soybean	776.1626320183334	167.1894633311393	129766.21390482972
2023-11-20	TRANS525836	12	Soybean	314.7882265637754	131.5106030925696	41397.989521842544
2023-11-05	TRANS561244	27	Corn	465.58930519133867	255.9540067091883	119169.44814467021
2023-11-06	TRANS629129	43	Corn	769.5533160742632	325.019340479081	250119.7112539468
2023-11-08	TRANS838127	16	Rice	769.2608495297571	435.54359356885436	335046.63479602017
2023-11-01	TRANS729768	41	Rice	920.636034937783	355.2381083703588	327045.00354888564
2023-11-22	TRANS376677	23	Corn	261.22949792946827	166.9542020439855	43613.36237716534
2023-11-18	TRANS289196	4	Soybean	870.6199359778655	283.184887199295	246546.40836334927
2023-11-26	TRANS678694	33	Soybean	466.67805060158884	320.93405602938094	149772.87963945259
2023-11-13	TRANS304843	39	Rice	965.6635435901959	209.84234353015626	202637.1010486019
2023-11-11	TRANS759254	43	Soybean	832.2720034394354	334.9260446567354	278749.570190507
2023-11-29	TRANS448603	20	Rice	256.1310596412093	219.52819856072995	56227.990118485555
2023-11-11	TRANS723769	8	Corn	930.8321136422185	235.77900440197922	219470.66901995224
2023-11-06	TRANS134630	11	Rice	565.6127419520654	474.08331437454024	268147.56335710676
2023-11-09	TRANS691730	3	Soybean	292.88166085863384	333.0171709855142	97534.62213268105
2023-11-01	TRANS689987	42	Soybean	331.0327986358762	312.8759893300537	103572.21437389622
2023-11-29	TRANS469364	30	Corn	573.4730107571997	230.1432356091941	131980.93423020813
2023-11-23	TRANS974617	2	Rice	928.0915070502881	485.068331537172	450187.7988387028
2023-11-06	TRANS357903	42	Soybean	436.57147917433593	273.316268377929	119322.08756816226
2023-11-24	TRANS864070	24	Corn	531.4406773019042	492.7905803110174	261888.95976848548
2023-11-16	TRANS771183	6	Corn	712.4512444371625	290.2552734209803	206792.73075322626
2023-11-16	TRANS375664	35	Soybean	790.5797623112702	344.91704086022105	272684.4321803802
2023-11-09	TRANS202717	47	Rice	612.5532911626532	487.48311253872686	298609.3849718112
2023-11-10	TRANS959421	12	Corn	224.07721358454387	159.01189046452197	35630.941342100785
